index,case name,i_h2i_rate,i_pci_rate,i_wpi_rate,i_ngi_rate,i_o2_volfract,i_ng_temp,i_h2_temp,i_hbtemp,i_wind_rt,i_blastH2O,i_BdnH2O,i_sgi_rate,i_sgtemp,i_sgi_H2COratio,i_sgi_ReProRatio,o_tuy_velo,o_tuy_temp,o_burn,o_delp,o_co_vf,o_co2_vf,o_h2_vf,o_n2_vf,o_co_util,o_h2_util,o_tgt,o_coke_rt,o_hmt,o_co2_sollos,o_h2o_sollos,o_feo_sollos,o_hm_rt,o_mw_rt,o_wf_rt,o_hm_h2share,o_mw_h2share,o_wf_h2share,o_prod_rt,o_fta
2302,H2-0_PCI-30_WPI-0_NG-120_O2-30_NGT-300_H2T-0_HBT-1480_WR-160_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,30,0,120,30,300,0,1480,160,5.7,7,0,0,0,0,0,0,0,6.27E+04,2.55E-01,2.51E-01,9.38E-02,4.00E-01,4.95E+01,5.16E+01,4.24E+01,3.54E+02,8.50E+02,2.07E+01,1.59E+01,4.89E+01,2.49E+02,5.38E+02,1.51E+03,2.70E+01,2.25E+01,5.24E+01,8.23E+03,2.16E+03
2303,H2-30_PCI-0_WPI-0_NG-40_O2-27_NGT-300_H2T-300_HBT-1480_WR-195_MHB-5.7_BM-3_SGI-0_SGT-0_SGC_0 ,30,0,0,40,27,300,300,1480,195,5.7,3,0,0,0,0,0,0,0,1.44E+05,2.09E-01,2.33E-01,1.12E-01,4.45E-01,5.27E+01,4.83E+01,1.26E+02,4.10E+02,1.34E+03,1.52E+01,1.66E+01,2.70E+01,2.49E+02,5.37E+02,1.51E+03,4.06E+01,1.86E+01,6.10E+01,8.24E+03,2.16E+03
2304,H2-0_PCI-120_WPI-0_NG-80_O2-30_NGT-300_H2T-0_HBT-1480_WR-160_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,120,0,80,30,300,0,1480,160,5.7,7,0,0,0,0,0,0,0,7.23E+04,2.57E-01,2.57E-01,8.38E-02,4.02E-01,4.99E+01,5.01E+01,4.76E+01,3.28E+02,9.39E+02,2.13E+01,1.41E+01,5.24E+01,2.48E+02,5.35E+02,1.51E+03,2.47E+01,1.91E+01,5.10E+01,8.24E+03,2.35E+03
2305,H2-0_PCI-0_WPI-0_NG-90_O2-21_NGT-300_H2T-0_HBT-1448_WR-195_MHB-11.4_BM-7_SGI-0_SGT-0_SGC_0 ,0,0,0,90,21,300,0,1448,195,11.4,7,0,0,0,0,0,0,0,9.69E+04,2.02E-01,2.31E-01,6.85E-02,4.99E-01,5.33E+01,4.83E+01,6.56E+01,3.62E+02,7.45E+02,2.47E+01,1.61E+01,5.73E+01,2.48E+02,5.37E+02,1.55E+03,2.63E+01,1.46E+01,5.26E+01,8.24E+03,2.14E+03
2306,H2-0_PCI-60_WPI-0_NG-40_O2-24_NGT-300_H2T-0_HBT-1480_WR-195_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,0,60,0,40,24,300,0,1480,195,5.7,5,0,0,0,0,0,0,0,1.05E+05,2.13E-01,2.57E-01,4.60E-02,4.84E-01,5.47E+01,4.79E+01,8.26E+01,3.85E+02,1.32E+03,2.89E+01,1.15E+01,5.38E+01,2.49E+02,5.37E+02,1.53E+03,1.83E+01,9.43E+00,3.97E+01,8.24E+03,2.40E+03
2307,H2-10_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-600_HBT-1200_WR-230_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,10,0,0,0,21,0,600,1200,230,5.7,1,0,0,0,0,0,0,0,1.36E+05,2.11E-01,2.25E-01,3.50E-02,5.29E-01,5.16E+01,4.78E+01,1.84E+02,4.57E+02,1.09E+03,3.38E+01,1.06E+01,5.71E+01,2.49E+02,5.37E+02,1.55E+03,1.38E+01,9.53E+00,3.79E+01,8.24E+03,2.05E+03
2308,H2-20_PCI-0_WPI-0_NG-0_O2-24_NGT-300_H2T-0_HBT-1448_WR-195_MHB-0_BM-1_SGI-0_SGT-0_SGC_0 ,20,0,0,0,24,0,300,1448,195,0,1,0,0,0,0,0,0,0,8.80E+04,2.11E-01,2.47E-01,6.30E-02,4.79E-01,5.40E+01,4.88E+01,1.24E+02,4.35E+02,1.21E+03,2.59E+01,1.44E+01,4.98E+01,2.49E+02,5.37E+02,1.53E+03,2.41E+01,1.21E+01,4.60E+01,8.24E+03,2.35E+03
2309,H2-20_PCI-0_WPI-0_NG-0_O2-27_NGT-300_H2T-0_HBT-1200_WR-195_MHB-0_BM-3_SGI-0_SGT-0_SGC_0 ,20,0,0,0,27,0,300,1200,195,0,3,0,0,0,0,0,0,0,9.12E+04,2.35E-01,2.48E-01,6.49E-02,4.52E-01,5.13E+01,4.63E+01,9.01E+01,4.64E+02,1.19E+03,2.54E+01,1.33E+01,4.87E+01,2.49E+02,5.37E+02,1.52E+03,2.25E+01,1.21E+01,4.34E+01,8.24E+03,2.29E+03
2310,H2-0_PCI-60_WPI-0_NG-90_O2-30_NGT-300_H2T-0_HBT-1480_WR-160_MHB-5.7_BM-3_SGI-0_SGT-0_SGC_0 ,0,60,0,90,30,300,0,1480,160,5.7,3,0,0,0,0,0,0,0,7.83E+04,2.40E-01,2.71E-01,8.38E-02,4.05E-01,5.31E+01,4.89E+01,7.22E+01,3.52E+02,1.08E+03,2.32E+01,1.60E+01,4.53E+01,2.48E+02,5.37E+02,1.51E+03,2.89E+01,1.40E+01,4.81E+01,8.25E+03,2.30E+03
2311,H2-0_PCI-20_WPI-0_NG-30_O2-21_NGT-300_H2T-0_HBT-1480_WR-230_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,0,20,0,30,21,300,0,1480,230,5.7,5,0,0,0,0,0,0,0,1.49E+05,2.18E-01,2.22E-01,3.19E-02,5.28E-01,5.05E+01,4.68E+01,1.41E+02,4.34E+02,1.43E+03,3.81E+01,1.05E+01,5.70E+01,2.49E+02,5.38E+02,1.55E+03,1.18E+01,9.26E+00,3.60E+01,8.25E+03,2.33E+03
2312,H2-0_PCI-0_WPI-0_NG-60_O2-30_NGT-300_H2T-0_HBT-1600_WR-195_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,0,0,0,60,30,300,0,1600,195,5.7,1,0,0,0,0,0,0,0,1.02E+05,2.48E-01,2.68E-01,4.97E-02,4.35E-01,5.20E+01,4.73E+01,1.19E+02,4.58E+02,2.15E+03,2.63E+01,1.03E+01,4.55E+01,2.49E+02,5.38E+02,1.53E+03,1.85E+01,8.95E+00,3.66E+01,8.25E+03,2.65E+03
2313,H2-0_PCI-70_WPI-0_NG-0_O2-24_NGT-300_H2T-0_HBT-1200_WR-230_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,0,70,0,0,24,0,0,1200,230,5.7,5,0,0,0,0,0,0,0,1.56E+05,2.46E-01,2.30E-01,2.17E-02,5.02E-01,4.83E+01,4.47E+01,1.37E+02,4.61E+02,1.41E+03,3.99E+01,6.69E+00,5.87E+01,2.49E+02,5.38E+02,1.54E+03,7.41E+00,6.05E+00,2.58E+01,8.25E+03,2.15E+03
2314,H2-30_PCI-0_WPI-0_NG-40_O2-21_NGT-300_H2T-300_HBT-1480_WR-160_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,30,0,0,40,21,300,300,1480,160,5.7,1,0,0,0,0,0,0,0,9.21E+04,1.91E-01,2.25E-01,1.20E-01,4.63E-01,5.41E+01,5.19E+01,1.05E+02,3.34E+02,3.04E+01,2.21E+01,2.72E+01,3.83E+01,2.48E+02,5.36E+02,1.53E+03,4.10E+01,2.30E+01,6.13E+01,8.25E+03,2.00E+03
2315,H2-30_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-600_HBT-1600_WR-195_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,30,0,0,0,21,0,600,1600,195,5.7,7,0,0,0,0,0,0,0,8.03E+04,2.05E-01,2.15E-01,8.81E-02,4.92E-01,5.12E+01,4.86E+01,5.88E+01,4.07E+02,8.85E+02,2.25E+01,1.90E+01,5.34E+01,2.49E+02,5.38E+02,1.52E+03,2.97E+01,2.08E+01,5.76E+01,8.25E+03,2.28E+03
2316,H2-0_PCI-90_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1480_WR-230_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,0,90,0,0,21,0,0,1480,230,5.7,1,0,0,0,0,0,0,0,1.60E+05,2.23E-01,2.24E-01,2.34E-02,5.29E-01,5.01E+01,4.82E+01,2.25E+02,4.15E+02,1.42E+03,3.90E+01,8.22E+00,6.16E+01,2.49E+02,5.38E+02,1.55E+03,9.23E+00,7.29E+00,3.15E+01,8.25E+03,2.14E+03
2317,H2-20_PCI-0_WPI-0_NG-0_O2-24_NGT-300_H2T-0_HBT-1600_WR-195_MHB-11.4_BM-1_SGI-0_SGT-0_SGC_0 ,20,0,0,0,24,0,300,1600,195,11.4,1,0,0,0,0,0,0,0,8.77E+04,2.12E-01,2.47E-01,6.24E-02,4.79E-01,5.38E+01,4.93E+01,1.22E+02,4.35E+02,1.40E+03,2.57E+01,1.45E+01,5.03E+01,2.49E+02,5.39E+02,1.52E+03,2.42E+01,1.23E+01,4.63E+01,8.25E+03,2.39E+03
2318,H2-0_PCI-200_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1600_WR-195_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,0,200,0,0,21,0,0,1600,195,5.7,5,0,0,0,0,0,0,0,1.35E+05,2.11E-01,2.41E-01,4.10E-02,5.07E-01,5.34E+01,4.89E+01,1.30E+02,3.08E+02,1.03E+03,3.00E+01,1.15E+01,6.33E+01,2.49E+02,5.38E+02,1.55E+03,1.74E+01,9.64E+00,4.30E+01,8.26E+03,2.09E+03
2319,H2-30_PCI-0_WPI-0_NG-40_O2-29_NGT-300_H2T-300_HBT-1480_WR-195_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,30,0,0,40,29,300,300,1480,195,5.7,7,0,0,0,0,0,0,0,1.02E+05,2.22E-01,2.38E-01,1.13E-01,4.26E-01,5.16E+01,4.67E+01,7.74E+01,4.32E+02,1.50E+03,1.67E+01,1.67E+01,2.62E+01,2.50E+02,5.39E+02,1.50E+03,3.86E+01,1.81E+01,5.67E+01,8.26E+03,2.24E+03
2320,H2-30_PCI-0_WPI-0_NG-40_O2-27_NGT-300_H2T-300_HBT-1480_WR-195_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,30,0,0,40,27,300,300,1480,195,5.7,1,0,0,0,0,0,0,0,1.37E+05,2.10E-01,2.33E-01,1.11E-01,4.46E-01,5.27E+01,4.85E+01,1.55E+02,4.09E+02,1.34E+03,1.57E+01,1.71E+01,2.58E+01,2.50E+02,5.38E+02,1.52E+03,4.05E+01,1.87E+01,6.10E+01,8.26E+03,2.16E+03
2321,H2-0_PCI-0_WPI-0_NG-41_O2-30_NGT-300_H2T-0_HBT-1600_WR-195_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,0,0,0,41,30,300,0,1600,195,5.7,1,0,0,0,0,0,0,0,9.77E+04,2.56E-01,2.69E-01,3.79E-02,4.36E-01,5.13E+01,4.70E+01,1.17E+02,4.75E+02,2.17E+03,2.87E+01,8.31E+00,5.12E+01,2.49E+02,5.38E+02,1.53E+03,1.37E+01,7.53E+00,3.15E+01,8.26E+03,2.77E+03
2322,H2-20_PCI-0_WPI-0_NG-0_O2-24_NGT-300_H2T-0_HBT-1600_WR-195_MHB-11.4_BM-3_SGI-0_SGT-0_SGC_0 ,20,0,0,0,24,0,300,1600,195,11.4,3,0,0,0,0,0,0,0,8.56E+04,2.11E-01,2.47E-01,6.25E-02,4.80E-01,5.40E+01,4.91E+01,9.07E+01,4.34E+02,1.40E+03,2.86E+01,1.61E+01,4.53E+01,2.49E+02,5.38E+02,1.53E+03,2.41E+01,1.23E+01,4.63E+01,8.26E+03,2.39E+03
2323,H2-20_PCI-0_WPI-0_NG-0_O2-30_NGT-0_H2T-300_HBT-1600_WR-195_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,20,0,0,0,30,0,300,1600,195,5.7,5,0,0,0,0,0,0,0,8.81E+04,2.57E-01,2.51E-01,6.43E-02,4.27E-01,4.94E+01,4.60E+01,5.86E+01,4.92E+02,2.01E+03,2.39E+01,1.14E+01,4.79E+01,2.49E+02,5.38E+02,1.54E+03,2.05E+01,1.26E+01,4.23E+01,8.26E+03,2.69E+03
2324,H2-10_PCI-0_WPI-0_NG-60_O2-21_NGT-300_H2T-0_HBT-1600_WR-195_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,10,0,0,60,21,300,300,1600,195,5.7,7,0,0,0,0,0,0,0,8.94E+04,2.02E-01,2.27E-01,7.52E-02,4.97E-01,5.29E+01,4.86E+01,6.05E+01,3.76E+02,8.94E+02,2.37E+01,1.68E+01,5.64E+01,2.49E+02,5.38E+02,1.53E+03,2.76E+01,1.66E+01,5.42E+01,8.26E+03,2.19E+03
2325,H2-30_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-300_HBT-1200_WR-195_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,30,0,0,0,21,0,300,1200,195,5.7,7,0,0,0,0,0,0,0,7.86E+04,2.05E-01,2.16E-01,8.72E-02,4.91E-01,5.14E+01,4.88E+01,5.87E+01,4.07E+02,2.95E+02,2.23E+01,1.83E+01,5.43E+01,2.49E+02,5.38E+02,1.52E+03,2.92E+01,2.09E+01,5.70E+01,8.26E+03,1.92E+03
2326,H2-50_PCI-0_WPI-0_NG-0_O2-24_NGT-0_H2T-1200_HBT-1200_WR-160_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,50,0,0,0,24,0,1200,1200,160,5.7,7,0,0,0,0,0,0,0,6.63E+04,2.15E-01,2.08E-01,1.46E-01,4.31E-01,4.91E+01,5.15E+01,4.24E+01,3.74E+02,1.92E+02,1.55E+01,2.32E+01,4.08E+01,2.50E+02,5.45E+02,1.50E+03,4.03E+01,3.32E+01,6.56E+01,8.26E+03,2.25E+03
2327,H2-0_PCI-0_WPI-0_NG-150_O2-24_NGT-500_H2T-0_HBT-1448_WR-160_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,0,0,150,24,500,0,1448,160,5.7,7,0,0,0,0,0,0,0,6.64E+04,2.18E-01,2.33E-01,1.11E-01,4.38E-01,5.17E+01,5.17E+01,4.60E+01,3.06E+02,2.38E+02,1.99E+01,2.12E+01,5.00E+01,2.49E+02,5.38E+02,1.49E+03,3.35E+01,2.50E+01,5.92E+01,8.26E+03,2.15E+03
2328,H2-0_PCI-70_WPI-0_NG-0_O2-30_NGT-300_H2T-0_HBT-1600_WR-195_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,0,70,0,0,30,0,0,1600,195,5.7,1,0,0,0,0,0,0,0,9.60E+04,2.43E-01,2.91E-01,2.14E-02,4.44E-01,5.46E+01,4.83E+01,1.17E+02,4.56E+02,2.35E+03,3.25E+01,5.48E+00,4.78E+01,2.49E+02,5.39E+02,1.54E+03,8.22E+00,4.28E+00,2.18E+01,8.26E+03,2.52E+03
2329,H2-0_PCI-0_WPI-0_NG-70_O2-27_NGT-300_H2T-0_HBT-1448_WR-195_MHB-0_BM-7_SGI-0_SGT-0_SGC_0 ,0,0,0,70,27,300,0,1448,195,0,7,0,0,0,0,0,0,0,7.78E+04,2.40E-01,2.51E-01,5.29E-02,4.56E-01,5.12E+01,5.04E+01,5.17E+01,4.28E+02,1.49E+03,2.69E+01,1.19E+01,5.05E+01,2.49E+02,5.37E+02,1.54E+03,1.77E+01,1.40E+01,4.28E+01,8.27E+03,2.52E+03
2330,H2-0_PCI-175_WPI-0_NG-0_O2-24_NGT-300_H2T-0_HBT-1200_WR-195_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,175,0,0,24,0,0,1200,195,5.7,7,0,0,0,0,0,0,0,1.23E+05,2.26E-01,2.53E-01,3.66E-02,4.84E-01,5.27E+01,4.87E+01,8.14E+01,3.48E+02,8.97E+02,3.15E+01,1.04E+01,5.76E+01,2.49E+02,5.39E+02,1.56E+03,1.49E+01,9.23E+00,3.87E+01,8.27E+03,2.06E+03
2331,H2-20_PCI-0_WPI-0_NG-70_O2-29_NGT-300_H2T-300_HBT-1480_WR-195_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,20,0,0,70,29,300,300,1480,195,5.7,5,0,0,0,0,0,0,0,1.12E+05,2.25E-01,2.41E-01,1.07E-01,4.27E-01,5.17E+01,4.68E+01,1.03E+02,4.20E+02,1.51E+03,1.75E+01,1.66E+01,2.96E+01,2.50E+02,5.39E+02,1.48E+03,3.77E+01,1.67E+01,5.51E+01,8.27E+03,2.22E+03
2332,H2-20_PCI-0_WPI-0_NG-90_O2-29_NGT-300_H2T-300_HBT-1480_WR-195_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,20,0,0,90,29,300,300,1480,195,5.7,7,0,0,0,0,0,0,0,1.14E+05,2.21E-01,2.36E-01,1.20E-01,4.24E-01,5.16E+01,4.62E+01,9.08E+01,4.03E+02,1.44E+03,1.47E+01,1.59E+01,2.80E+01,2.50E+02,5.39E+02,1.49E+03,4.12E+01,1.81E+01,5.75E+01,8.27E+03,2.13E+03
2333,H2-0_PCI-70_WPI-0_NG-0_O2-30_NGT-300_H2T-0_HBT-1200_WR-195_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,0,70,0,0,30,0,0,1200,195,5.7,1,0,0,0,0,0,0,0,9.68E+04,2.43E-01,2.91E-01,2.17E-02,4.44E-01,5.44E+01,4.78E+01,1.17E+02,4.55E+02,1.83E+03,3.29E+01,5.52E+00,4.73E+01,2.50E+02,5.39E+02,1.54E+03,8.12E+00,4.27E+00,2.15E+01,8.27E+03,2.34E+03
2334,H2-0_PCI-0_WPI-0_NG-70_O2-30_NGT-500_H2T-0_HBT-1200_WR-195_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,0,0,70,30,500,0,1200,195,5.7,7,0,0,0,0,0,0,0,7.96E+04,2.66E-01,2.51E-01,5.36E-02,4.29E-01,4.86E+01,4.90E+01,4.94E+01,4.59E+02,1.46E+03,2.68E+01,1.13E+01,4.99E+01,2.49E+02,5.37E+02,1.53E+03,1.68E+01,1.38E+01,4.16E+01,8.27E+03,2.29E+03
2335,H2-0_PCI-0_WPI-0_NG-150_O2-24_NGT-500_H2T-0_HBT-1600_WR-160_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,0,0,150,24,500,0,1600,160,5.7,7,0,0,0,0,0,0,0,6.79E+04,2.18E-01,2.33E-01,1.11E-01,4.39E-01,5.17E+01,5.17E+01,4.60E+01,3.07E+02,3.91E+02,2.06E+01,2.19E+01,4.92E+01,2.50E+02,5.40E+02,1.49E+03,3.35E+01,2.51E+01,5.91E+01,8.27E+03,2.25E+03
2336,H2-0_PCI-0_WPI-0_NG-150_O2-24_NGT-700_H2T-0_HBT-1600_WR-160_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,0,0,150,24,700,0,1600,160,5.7,7,0,0,0,0,0,0,0,6.62E+04,2.16E-01,2.33E-01,1.11E-01,4.41E-01,5.19E+01,5.20E+01,4.80E+01,3.03E+02,4.96E+02,2.09E+01,2.21E+01,4.56E+01,2.50E+02,5.40E+02,1.53E+03,3.36E+01,2.50E+01,5.98E+01,8.27E+03,2.30E+03
2337,H2-0_PCI-160_WPI-0_NG-40_O2-30_NGT-300_H2T-0_HBT-1480_WR-160_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,0,160,0,40,30,300,0,1480,160,5.7,1,0,0,0,0,0,0,0,9.09E+04,2.42E-01,2.82E-01,6.56E-02,4.10E-01,5.38E+01,4.90E+01,1.10E+02,3.27E+02,1.16E+03,2.55E+01,1.33E+01,4.94E+01,2.50E+02,5.39E+02,1.51E+03,2.46E+01,1.04E+01,4.34E+01,8.27E+03,2.61E+03
2338,H2-0_PCI-20_WPI-0_NG-30_O2-21_NGT-300_H2T-0_HBT-1480_WR-230_MHB-5.7_BM-3_SGI-0_SGT-0_SGC_0 ,0,20,0,30,21,300,0,1480,230,5.7,3,0,0,0,0,0,0,0,1.50E+05,2.17E-01,2.24E-01,3.17E-02,5.28E-01,5.08E+01,4.70E+01,1.71E+02,4.33E+02,1.43E+03,3.79E+01,1.05E+01,5.68E+01,2.49E+02,5.39E+02,1.56E+03,1.19E+01,8.99E+00,3.58E+01,8.27E+03,2.33E+03
2339,H2-0_PCI-90_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1200_WR-230_MHB-5.7_BM-3_SGI-0_SGT-0_SGC_0 ,0,90,0,0,21,0,0,1200,230,5.7,3,0,0,0,0,0,0,0,1.59E+05,2.22E-01,2.25E-01,2.36E-02,5.29E-01,5.03E+01,4.74E+01,1.87E+02,4.14E+02,1.01E+03,3.84E+01,8.09E+00,6.19E+01,2.50E+02,5.39E+02,1.56E+03,9.24E+00,7.24E+00,3.15E+01,8.27E+03,2.03E+03
2340,H2-0_PCI-90_WPI-0_NG-0_O2-30_NGT-300_H2T-0_HBT-1480_WR-195_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,0,90,0,0,30,0,0,1480,195,5.7,5,0,0,0,0,0,0,0,9.44E+04,2.46E-01,2.87E-01,2.38E-02,4.43E-01,5.38E+01,4.90E+01,6.21E+01,4.45E+02,2.14E+03,3.18E+01,6.00E+00,4.86E+01,2.50E+02,5.39E+02,1.55E+03,8.91E+00,5.63E+00,2.43E+01,8.28E+03,2.42E+03
2341,H2-0_PCI-125_WPI-0_NG-0_O2-30_NGT-300_H2T-0_HBT-1200_WR-195_MHB-5.7_BM-3_SGI-0_SGT-0_SGC_0 ,0,125,0,0,30,0,0,1200,195,5.7,3,0,0,0,0,0,0,0,1.18E+05,2.66E-01,2.66E-01,3.08E-02,4.36E-01,5.00E+01,4.61E+01,1.03E+02,4.33E+02,1.63E+03,3.20E+01,7.68E+00,5.29E+01,2.50E+02,5.39E+02,1.53E+03,1.12E+01,6.45E+00,2.85E+01,8.28E+03,2.25E+03
2342,H2-0_PCI-150_WPI-0_NG-0_O2-30_NGT-300_H2T-0_HBT-1480_WR-195_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,150,0,0,30,0,0,1480,195,5.7,7,0,0,0,0,0,0,0,1.09E+05,2.70E-01,2.61E-01,3.33E-02,4.35E-01,4.92E+01,4.75E+01,6.14E+01,4.18E+02,1.93E+03,3.05E+01,7.92E+00,5.36E+01,2.49E+02,5.39E+02,1.57E+03,1.15E+01,8.33E+00,3.24E+01,8.28E+03,2.34E+03
2343,H2-40_PCI-0_WPI-0_NG-0_O2-30_NGT-0_H2T-1200_HBT-1480_WR-160_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,40,0,0,0,30,0,1200,1480,160,5.7,1,0,0,0,0,0,0,0,8.34E+04,2.39E-01,2.43E-01,1.23E-01,3.95E-01,5.05E+01,4.96E+01,9.62E+01,4.21E+02,1.21E+03,2.00E+01,2.22E+01,3.22E+01,2.50E+02,5.40E+02,1.52E+03,3.71E+01,2.20E+01,5.56E+01,8.28E+03,2.62E+03
2344,H2-0_PCI-40_WPI-0_NG-60_O2-24_NGT-300_H2T-0_HBT-1480_WR-195_MHB-5.7_BM-3_SGI-0_SGT-0_SGC_0 ,0,40,0,60,24,300,0,1480,195,5.7,3,0,0,0,0,0,0,0,1.23E+05,2.22E-01,2.43E-01,5.77E-02,4.77E-01,5.22E+01,4.60E+01,1.22E+02,3.87E+02,1.18E+03,2.86E+01,1.36E+01,5.45E+01,2.50E+02,5.40E+02,1.52E+03,2.21E+01,1.03E+01,4.42E+01,8.28E+03,2.30E+03
2345,H2-20_PCI-0_WPI-0_NG-0_O2-30_NGT-300_H2T-0_HBT-1448_WR-195_MHB-0_BM-5_SGI-0_SGT-0_SGC_0 ,20,0,0,0,30,0,300,1448,195,0,5,0,0,0,0,0,0,0,8.58E+04,2.56E-01,2.52E-01,6.41E-02,4.27E-01,4.96E+01,4.62E+01,6.10E+01,4.91E+02,1.80E+03,2.50E+01,1.20E+01,4.64E+01,2.50E+02,5.39E+02,1.53E+03,2.04E+01,1.28E+01,4.22E+01,8.28E+03,2.63E+03
2346,H2-0_PCI-125_WPI-0_NG-0_O2-24_NGT-300_H2T-0_HBT-1600_WR-195_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,0,125,0,0,24,0,0,1600,195,5.7,1,0,0,0,0,0,0,0,1.11E+05,2.12E-01,2.69E-01,2.93E-02,4.91E-01,5.59E+01,5.01E+01,1.46E+02,3.71E+02,1.58E+03,3.24E+01,8.65E+00,5.51E+01,2.50E+02,5.40E+02,1.55E+03,1.34E+01,6.21E+00,3.31E+01,8.28E+03,2.21E+03
2347,H2-20_PCI-0_WPI-0_NG-70_O2-29_NGT-300_H2T-300_HBT-1480_WR-195_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,20,0,0,70,29,300,300,1480,195,5.7,1,0,0,0,0,0,0,0,1.17E+05,2.25E-01,2.42E-01,1.07E-01,4.27E-01,5.18E+01,4.71E+01,1.64E+02,4.20E+02,1.51E+03,1.73E+01,1.64E+01,3.04E+01,2.50E+02,5.40E+02,1.47E+03,3.80E+01,1.66E+01,5.50E+01,8.28E+03,2.22E+03
2348,H2-50_PCI-0_WPI-0_NG-0_O2-24_NGT-0_H2T-300_HBT-1480_WR-160_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,50,0,0,0,24,0,300,1480,160,5.7,7,0,0,0,0,0,0,0,6.15E+04,2.19E-01,2.09E-01,1.46E-01,4.26E-01,4.88E+01,5.03E+01,4.53E+01,3.80E+02,9.06E+00,1.62E+01,2.28E+01,4.62E+01,2.50E+02,5.40E+02,1.47E+03,3.93E+01,3.30E+01,6.42E+01,8.28E+03,2.11E+03
2349,H2-30_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-600_HBT-1200_WR-195_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,30,0,0,0,21,0,600,1200,195,5.7,7,0,0,0,0,0,0,0,7.79E+04,2.03E-01,2.18E-01,8.64E-02,4.93E-01,5.18E+01,4.97E+01,5.75E+01,4.05E+02,3.80E+02,2.22E+01,1.90E+01,5.24E+01,2.49E+02,5.39E+02,1.53E+03,2.96E+01,2.10E+01,5.74E+01,8.28E+03,2.01E+03
2350,H2-0_PCI-0_WPI-0_NG-120_O2-30_NGT-300_H2T-0_HBT-1600_WR-195_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,0,0,0,120,30,300,0,1600,195,5.7,5,0,0,0,0,0,0,0,1.05E+05,2.35E-01,2.54E-01,8.76E-02,4.24E-01,5.19E+01,4.59E+01,9.37E+01,4.10E+02,1.93E+03,1.96E+01,1.45E+01,3.45E+01,2.50E+02,5.40E+02,1.52E+03,3.13E+01,1.35E+01,4.91E+01,8.28E+03,2.32E+03
2351,H2-0_PCI-0_WPI-0_NG-150_O2-24_NGT-700_H2T-0_HBT-1448_WR-160_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,0,0,150,24,700,0,1448,160,5.7,7,0,0,0,0,0,0,0,6.58E+04,2.16E-01,2.33E-01,1.10E-01,4.41E-01,5.19E+01,5.21E+01,4.76E+01,3.03E+02,3.30E+02,2.10E+01,2.22E+01,4.57E+01,2.50E+02,5.40E+02,1.52E+03,3.35E+01,2.50E+01,5.97E+01,8.28E+03,2.20E+03
